id,x,y,z,au,cu
25920,29,14,7,0,0
25921,29,14,8,0,0
25922,29,14,9,0,0
25923,29,14,10,0,0
25924,29,14,11,0,0
25925,29,14,12,0,0
25926,29,14,13,0,0
25927,29,15,0,0,0
25928,29,15,1,0,0
25929,29,15,2,0,0
25930,29,15,3,0,0
25931,29,15,4,0,0
25932,29,15,5,0,0
25933,29,15,6,0,0
25934,29,15,7,0,0
25935,29,15,8,0,0
25936,29,15,9,0,0
25937,29,15,10,0,0
25938,29,15,11,0,0
25939,29,15,12,0,0
25940,29,15,13,0,0
25941,29,16,0,0,0
25942,29,16,1,0,0
25943,29,16,2,0,0
25944,29,16,3,0,0
25945,29,16,4,0,0
25946,29,16,5,0,0
25947,29,16,6,0,0
25948,29,16,7,0,0
25949,29,16,8,0,0
25950,29,16,9,0,0
25951,29,16,10,0,0
25952,29,16,11,0,0
25953,29,16,12,0,0
25954,29,16,13,0,0
25955,29,17,0,0,0
25956,29,17,1,0,0
25957,29,17,2,0,0
25958,29,17,3,0,0
25959,29,17,4,0,0
25960,29,17,5,0,0
25961,29,17,6,0,0
25962,29,17,7,0,0
25963,29,17,8,0,0
25964,29,17,9,0,0
25965,29,17,10,0,0
25966,29,17,11,0,0
25967,29,17,12,0,0
25968,29,17,13,0,0
25969,29,18,0,0,0
25970,29,18,1,0,0
25971,29,18,2,0,0
25972,29,18,3,0,0
25973,29,18,4,0,0
25974,29,18,5,0,0
25975,29,18,6,0,0
25976,29,18,7,0,0
25977,29,18,8,0,0
25978,29,18,9,0,0
25979,29,18,10,0,0
25980,29,18,11,0,0
25981,29,18,12,0,0
25982,29,18,13,0,0
25983,29,19,0,0,0
25984,29,19,1,0,0
25985,29,19,2,0,0
25986,29,19,3,0.023222077,0.036553269
25987,29,19,4,0.049125072,0.075958095
25988,29,19,5,0.030112355,0.046841442
25989,29,19,6,0,0
25990,29,19,7,0,0
25991,29,19,8,0,0
25992,29,19,9,0,0
25993,29,19,10,0,0
25994,29,19,11,0,0
25995,29,19,12,0,0
25996,29,19,13,0,0
25997,29,20,0,0,0
25998,29,20,1,0,0
25999,29,20,2,0.042194648,0.065636119
26000,29,20,3,0.149629628,0.229629626
26001,29,20,4,0.137777776,0.214444441
26002,29,20,5,0.118978909,0.190366254
26003,29,20,6,0.048030114,0.076686737
26004,29,20,7,0.005197155,0.007795732
26005,29,20,8,0,0
26006,29,20,9,0,0
26007,29,20,10,0,0
26008,29,20,11,0,0
26009,29,20,12,0,0
26010,29,20,13,0,0
26011,29,21,0,0.220525965,0.289275968
26012,29,21,1,0.186480681,0.253755358
26013,29,21,2,0.201495537,0.299331994
26014,29,21,3,0.191003025,0.297077498
26015,29,21,4,0.150740739,0.239259256
26016,29,21,5,0.137777776,0.221481478
26017,29,21,6,0.124556045,0.202635954
26018,29,21,7,0.072336271,0.111073728
26019,29,21,8,0.005197155,0.00692954
26020,29,21,9,0,0
26021,29,21,10,0,0
26022,29,21,11,0,0
26023,29,21,12,0,0
26024,29,21,13,0,0
26025,29,22,0,0.254074074,0.344074074
26026,29,22,1,0.279259259,0.385185185
26027,29,22,2,0.314814815,0.441111111
26028,29,22,3,0.365185185,0.44962963
26029,29,22,4,0.339076805,0.395197808
26030,29,22,5,0.193754995,0.296127877
26031,29,22,6,0.156296294,0.258518515
26032,29,22,7,0.147777776,0.224444441
26033,29,22,8,0.117450189,0.159778017
26034,29,22,9,0.089359565,0.112978833
26035,29,22,10,0.08225267,0.097425492
26036,29,22,11,0.053239601,0.053239601
26037,29,22,12,0.028217496,0.020862286
26038,29,22,13,0.040210092,0.025974276
26039,29,23,0,0.283333333,0.394074074
26040,29,23,1,0.302222222,0.431481481
26041,29,23,2,0.37037037,0.49037037
26042,29,23,3,0.445925926,0.475555556
26043,29,23,4,0.504074074,0.485925926
26044,29,23,5,0.501708265,0.520711098
26045,29,23,6,0.380760945,0.458079254
26046,29,23,7,0.229999997,0.350370366
26047,29,23,8,0.257037033,0.346296292
26048,29,23,9,0.27407407,0.337407403
26049,29,23,10,0.292592589,0.3037037
26050,29,23,11,0.289639282,0.249855709
26051,29,23,12,0.263908196,0.195389046
26052,29,23,13,0.268426719,0.176545029
26053,29,24,0,0.277777778,0.398888889
26054,29,24,1,0.318148148,0.466296296
26055,29,24,2,0.402592593,0.517037037
26056,29,24,3,0.496666667,0.497777778
26057,29,24,4,0.568518519,0.492592593
26058,29,24,5,0.620740741,0.532962963
26059,29,24,6,0.657037037,0.593703704
26060,29,24,7,0.590150329,0.636238639
26061,29,24,8,0.476965866,0.614260746
26062,29,24,9,0.498888882,0.685925916
26063,29,24,10,0.518148141,0.64925925
26064,29,24,11,0.51666666,0.573703696
26065,29,24,12,0.441391989,0.284329509
26066,29,24,13,0.336001997,0.145451965
26067,29,25,0,0.300740741,0.441851852
26068,29,25,1,0.348148148,0.520740741
26069,29,25,2,0.424074074,0.562962963
26070,29,25,3,0.595185185,0.505555556
26071,29,25,4,0.646935432,0.414450292
26072,29,25,5,0.664940442,0.50246548
26073,29,25,6,0.612195568,0.591271825
26074,29,25,7,0.676378674,0.766655769
26075,29,25,8,0.672959766,0.791293095
26076,29,25,9,0.609795085,0.87774035
26077,29,25,10,0.561481474,0.789999989
26078,29,25,11,0.532962956,0.61888888
26079,29,25,12,0.463703697,0.307037033
26080,29,25,13,0.296234637,0.115627068
26081,29,26,0,0.244234797,0.365196596
26082,29,26,1,0.356695685,0.521526925
26083,29,26,2,0.391220688,0.546240543
26084,29,26,3,0.435578283,0.604852094
26085,29,26,4,0.460835583,0.704262047
26086,29,26,5,0.434002711,0.708427508
26087,29,26,6,0.42555555,0.701851842
26088,29,26,7,0.621111103,0.828888877
26089,29,26,8,0.651481472,0.832222211
26090,29,26,9,0.581481473,0.787777767
26091,29,26,10,0.5374074,0.768518508
26092,29,26,11,0.477777771,0.665185176
26093,29,26,12,0.479629623,0.347407403
26094,29,26,13,0.276121055,0.112888561
26095,29,27,0,0.236052138,0.247789954
26096,29,27,1,0.460370364,0.430740735
26097,29,27,2,0.52777777,0.564444437
26098,29,27,3,0.530370363,0.788518508
26099,29,27,4,0.52777777,0.971111098
26100,29,27,5,0.494074067,0.891111099
26101,29,27,6,0.445555549,0.722222212
26102,29,27,7,0.457777771,0.619259251
26103,29,27,8,0.509629623,0.494444438
26104,29,27,9,0.521481474,0.384814809
26105,29,27,10,0.521851845,0.407037031
26106,29,27,11,0.534444437,0.420740735
26107,29,27,12,0.489629623,0.265185182
26108,29,27,13,0.316918432,0.121130157
26109,29,27,14,0,0
26110,29,28,0,0.432265393,0.459595268
26111,29,28,1,0.342633248,0.390830495
26112,29,28,2,0.398148143,0.480370364
26113,29,28,3,0.437037031,0.652962954
26114,29,28,4,0.45629629,0.832222211
26115,29,28,5,0.444444438,0.805185174
26116,29,28,6,0.409629624,0.67962962
26117,29,28,7,0.426666661,0.593333325
26118,29,28,8,0.474444438,0.452962957
26119,29,28,9,0.498888882,0.291481477
26120,29,28,10,0.518148141,0.245555552
26121,29,28,11,0.54777777,0.248518515
26122,29,28,12,0.459629623,0.16185185
26123,29,28,13,0.309388334,0.112616053
26124,29,28,14,0,0
26125,29,29,0,0.457777663,0.479629509
26126,29,29,1,0.441908668,0.439479479
26127,29,29,2,0.368905013,0.428762429
26128,29,29,3,0.37481481,0.5574074
26129,29,29,4,0.409629624,0.751481471
26130,29,29,5,0.417037031,0.756296286
26131,29,29,6,0.399629624,0.665555546
26132,29,29,7,0.423333327,0.605925918
26133,29,29,8,0.487777771,0.491111104
26134,29,29,9,0.514814808,0.452222216
26135,29,29,10,0.502592586,0.439259253
26136,29,29,11,0.48629629,0.356296291
26137,29,29,12,0.359629625,0.159259257
26138,29,29,13,0.320128441,0.13824966
26139,29,29,14,0,0
26140,29,30,0,0.536296161,0.518888758
26141,29,30,1,0.56111097,0.552962824
26142,29,30,2,0.549006458,0.569518524
26143,29,30,3,0.391332188,0.508562477
26144,29,30,4,0.403703698,0.624814806
26145,29,30,5,0.465555549,0.671851843
26146,29,30,6,0.54777777,0.622592584
26147,29,30,7,0.5074074,0.717037027
26148,29,30,8,0.478518512,0.839259248
26149,29,30,9,0.482222216,0.827777766
26150,29,30,10,0.470370364,0.751111101
26151,29,30,11,0.445555549,0.532962956
26152,29,30,12,0.361851847,0.178888886
26153,29,30,13,0.160348103,0.059309711
26154,29,30,14,0,0
26155,29,31,0,0.495227009,0.481088583
26156,29,31,1,0.597777627,0.579629484
26157,29,31,2,0.64074058,0.62814799
26158,29,31,3,0.64176291,0.658472881
26159,29,31,4,0.576287941,0.64147451
26160,29,31,5,0.584074066,0.67962962
26161,29,31,6,0.595925918,0.674814805
26162,29,31,7,0.540740733,0.739629619
26163,29,31,8,0.494814808,0.799999989
26164,29,31,9,0.472222216,0.907037025
26165,29,31,10,0.472222216,0.839999988
26166,29,31,11,0.517777771,0.630370362
26167,29,31,12,0.469629623,0.209629627
26168,29,31,13,0.346613113,0.105537707
26169,29,31,14,0,0
26170,29,32,0,0.243519064,0.22135407
26171,29,32,1,0.628537558,0.571083968
26172,29,32,2,0.665185018,0.617407252
26173,29,32,3,0.724814632,0.605185033
26174,29,32,4,0.688039792,0.731771271
26175,29,32,5,0.639602532,0.765115925
26176,29,32,6,0.619307515,0.757101436
26177,29,32,7,0.615574433,0.705911774
26178,29,32,8,0.620370362,0.674074065
26179,29,32,9,0.581111103,0.685555546
26180,29,32,10,0.561851844,0.705185175
26181,29,32,11,0.68925925,0.545925918
26182,29,32,12,0.701111101,0.219999997
26183,29,32,13,0.486559606,0.15165772
26184,29,32,14,0,0
26185,29,33,0,0.053808281,0.046865277
26186,29,33,1,0.696793972,0.598578309
26187,29,33,2,0.745452551,0.566166989
26188,29,33,3,0.820370164,0.496666542
26189,29,33,4,0.731481297,0.711851673
26190,29,33,5,0.643703542,0.833333124
26191,29,33,6,0.5952164,0.901825715
26192,29,33,7,0.597924586,0.833889679
26193,29,33,8,0.700831151,0.637449175
26194,29,33,9,0.692685157,0.444009097
26195,29,33,10,0.655925917,0.397777772
26196,29,33,11,0.751481471,0.358148143
26197,29,33,12,0.749259249,0.185185183
26198,29,33,13,0.4900296,0.16834815
26199,29,33,14,0.072261439,0.040383907
26200,29,34,0,0,0
26201,29,34,1,0.725261589,0.619692771
26202,29,34,2,0.816576632,0.654829689
26203,29,34,3,0.761792717,0.557821798
26204,29,34,4,0.715925746,0.786296098
26205,29,34,5,0.66777761,0.909629401
26206,29,34,6,0.638147988,0.911110882
26207,29,34,7,0.628888731,0.924444212
26208,29,34,8,0.624073917,0.836296086
26209,29,34,9,0.644455002,0.63023595
26210,29,34,10,0.68250548,0.408616621
26211,29,34,11,0.769999989,0.443703698
26212,29,34,12,0.785185174,0.340740736
26213,29,34,13,0.518514442,0.192578686
26214,29,34,14,0.043081201,0.024617792
26215,29,35,0,0,0
26216,29,35,1,0.434317647,0.364558824
26217,29,35,2,0.670740731,0.568888881
26218,29,35,3,0.820595181,0.75618904
26219,29,35,4,0.721170432,0.806549226
26220,29,35,5,0.658518353,0.795555355
26221,29,35,6,0.646296134,0.781851655
26222,29,35,7,0.639999839,0.831481272
26223,29,35,8,0.634444285,0.854444229
26224,29,35,9,0.655555391,0.659999834
26225,29,35,10,0.702592416,0.439999889
26226,29,35,11,0.754154415,0.426008006
26227,29,35,12,0.764814804,0.317777773
26228,29,35,13,0.509233398,0.183648206
26229,29,35,14,0.044100903,0.024500539
26230,29,36,0,0,0
26231,29,36,1,0.203663602,0.170880729
26232,29,36,2,0.485555549,0.414814809
26233,29,36,3,0.681481472,0.654444435
26234,29,36,4,0.701274868,0.677502722
26235,29,36,5,0.600403061,0.595928387
26236,29,36,6,0.591481333,0.541851716
26237,29,36,7,0.657777612,0.722222041
26238,29,36,8,0.691110937,0.833333124
26239,29,36,9,0.712592413,0.638888728
26240,29,36,10,0.742222035,0.428518411
26241,29,36,11,0.747407219,0.448148035
26242,29,36,12,0.697522828,0.351445206
26243,29,36,13,0.473788018,0.16787782
26244,29,36,14,0.130195337,0.059322112
26245,29,37,0,0,0
26246,29,37,1,0.222503081,0.198841372
26247,29,37,2,0.380740735,0.356296291
26248,29,37,3,0.470370364,0.494444438
26249,29,37,4,0.496296289,0.548518511
26250,29,37,5,0.556636174,0.690528745
26251,29,37,6,0.581477008,0.692074808
26252,29,37,7,0.611851698,0.750370182
26253,29,37,8,0.636666506,0.812962758
26254,29,37,9,0.68185168,0.617407252
26255,29,37,10,0.738147962,0.418518413
26256,29,37,11,0.732222038,0.474444325
26257,29,37,12,0.7077776,0.451851738
26258,29,37,13,0.655522322,0.273012892
26259,29,37,14,0,0
26260,29,38,0,0,0
26261,29,38,1,0.172441909,0.164030109
26262,29,38,2,0.48629629,0.505185178
26263,29,38,3,0.494074067,0.614814806
26264,29,38,4,0.505925919,0.888888877
26265,29,38,5,0.534444437,0.958518505
26266,29,38,6,0.546327926,0.965286853
26267,29,38,7,0.525599063,0.813724267
26268,29,38,8,0.552962824,0.750370182
26269,29,38,9,0.626296139,0.589259111
26270,29,38,10,0.709999821,0.418518413
26271,29,38,11,0.699999824,0.469259141
26272,29,38,12,0.682222051,0.447407295
26273,29,38,13,0.710370173,0.265555482
26274,29,38,14,0,0
26275,29,39,0,0,0
26276,29,39,1,0,0
26277,29,39,2,0.238036738,0.29804266
26278,29,39,3,0.318888884,0.508518511
26279,29,39,4,0.467407401,0.948888876
26280,29,39,5,0.458518512,0.950740728
26281,29,39,6,0.451111105,0.93333332
26282,29,39,7,0.456661124,0.94452092
26283,29,39,8,0.489207977,0.816363098
26284,29,39,9,0.525185053,0.551110972
26285,29,39,10,0.553333194,0.38777768
26286,29,39,11,0.531481348,0.432592484
26287,29,39,12,0.545185048,0.40148138
26288,29,39,13,0.590740577,0.237407341
26289,29,39,14,0,0
26290,29,40,0,0,0
26291,29,40,1,0,0
26292,29,40,2,0.011333765,0.017000648
26293,29,40,3,0.229747275,0.339425622
26294,29,40,4,0.334074069,0.646666658
26295,29,40,5,0.356666662,0.748518508
26296,29,40,6,0.377037032,0.805185174
26297,29,40,7,0.401851846,0.860370358
26298,29,40,8,0.407760254,0.848217867
26299,29,40,9,0.432557956,0.54418362
26300,29,40,10,0.506600886,0.410706804
26301,29,40,11,0.453333219,0.433333224
26302,29,40,12,0.434444335,0.386296199
26303,29,40,13,0.465925797,0.217407347
26304,29,40,14,0,0
26305,29,41,0,0,0
26306,29,41,1,0,0
26307,29,41,2,0,0
26308,29,41,3,0.021696886,0.029507765
26309,29,41,4,0.153757418,0.261706279
26310,29,41,5,0.238164063,0.480440848
26311,29,41,6,0.25333333,0.511481474
26312,29,41,7,0.287037033,0.584444436
26313,29,41,8,0.313703699,0.615555547
26314,29,41,9,0.321481477,0.427407402
26315,29,41,10,0.339979252,0.340329038
26316,29,41,11,0.363039328,0.458889287
26317,29,41,12,0.339551778,0.395778629
26318,29,41,13,0.311851765,0.187036985
26319,29,41,14,0,0
26320,29,42,0,0,0
26321,29,42,1,0,0
26322,29,42,2,0,0
26323,29,42,3,0,0
26324,29,42,4,0,0
26325,29,42,5,0.032398446,0.064364913
26326,29,42,6,0.1198175,0.239635
26327,29,42,7,0.208675845,0.4158088
26328,29,42,8,0.260597098,0.477075893
26329,29,42,9,0.270370367,0.339629625
26330,29,42,10,0.285925922,0.26333333
26331,29,42,11,0.292962959,0.319629625
26332,29,42,12,0.2535738,0.253945609
26333,29,42,13,0.197407353,0.15185181
26334,29,42,14,0,0
26335,29,43,0,0,0
26336,29,43,1,0,0
26337,29,43,2,0,0
26338,29,43,3,0,0
26339,29,43,4,0,0
26340,29,43,5,0,0
26341,29,43,6,0,0
26342,29,43,7,0,0
26343,29,43,8,0.008718281,0.012205593
26344,29,43,9,0.079336625,0.08390575
26345,29,43,10,0.149905024,0.140759625
26346,29,43,11,0.098865833,0.087018274
26347,29,43,12,0.082506179,0.063434399
26348,29,43,13,0.034814805,0.025185178
26349,29,43,14,0,0
26350,29,44,0,0,0
26351,29,44,1,0,0
26352,29,44,2,0,0
26353,29,44,3,0,0
26354,29,44,4,0,0
26355,29,44,5,0,0
26356,29,44,6,0,0
26357,29,44,7,0,0
26358,29,44,8,0,0
26359,29,44,9,0,0
26360,29,44,10,0,0
26361,29,44,11,0,0
26362,29,44,12,0,0
26363,29,44,13,0.008861769,0.006164709
26364,29,44,14,0,0
26365,29,45,0,0,0
26366,29,45,1,0,0
26367,29,45,2,0,0
26368,29,45,3,0,0
26369,29,45,4,0,0
26370,29,45,5,0,0
26371,29,45,6,0,0
26372,29,45,7,0,0
26373,29,45,8,0,0
26374,29,45,9,0,0
26375,29,45,10,0,0
26376,29,45,11,0,0
26377,29,45,12,0,0
26378,29,45,13,0,0
26379,29,46,0,0,0
26380,29,46,1,0,0
26381,29,46,2,0,0
26382,29,46,3,0,0
26383,29,46,4,0,0
26384,29,46,5,0,0
26385,29,46,6,0,0
26386,29,46,7,0,0
26387,29,46,8,0,0
26388,29,46,9,0,0
26389,29,46,10,0,0
26390,29,46,11,0,0
26391,29,46,12,0,0
26392,29,46,13,0,0
26393,29,47,0,0,0
26394,29,47,1,0,0
26395,29,47,2,0,0
26396,29,47,3,0,0
26397,29,47,4,0,0
26398,29,47,5,0,0
26399,29,47,6,0,0
26400,29,47,7,0,0
26401,29,47,8,0,0
26402,29,47,9,0,0
26403,29,47,10,0,0
26404,29,47,11,0,0
26405,29,47,12,0,0
26406,29,47,13,0,0
26407,29,48,0,0,0
26408,29,48,1,0,0
26409,29,48,2,0,0
26410,29,48,3,0,0
26411,29,48,4,0,0
26412,29,48,5,0,0
26413,29,48,6,0,0
26414,29,48,7,0,0
26415,29,48,8,0,0
26416,29,48,9,0,0
26417,29,48,10,0,0
26418,29,48,11,0,0
26419,29,48,12,0,0
26420,29,48,13,0,0
26421,29,49,0,0,0
26422,29,49,1,0,0
26423,29,49,2,0,0
26424,29,49,3,0,0
26425,29,49,4,0,0
26426,29,49,5,0,0
26427,29,49,6,0,0
26428,29,49,7,0,0
26429,29,49,8,0,0
26430,29,49,9,0,0
26431,29,49,10,0,0
26432,29,49,11,0,0
26433,29,49,12,0,0
26434,29,49,13,0,0
26435,29,50,0,0,0
26436,29,50,1,0,0
26437,29,50,2,0,0
26438,29,50,3,0,0
26439,29,50,4,0,0
26440,29,50,5,0,0
26441,29,50,6,0,0
26442,29,50,7,0,0
26443,29,50,8,0,0
26444,29,50,9,0,0
26445,29,50,10,0,0
26446,29,50,11,0,0
26447,29,50,12,0,0
26448,29,50,13,0,0
26449,29,51,0,0,0
26450,29,51,1,0,0
26451,29,51,2,0,0
26452,29,51,3,0,0
26453,29,51,4,0,0
26454,29,51,5,0,0
26455,29,51,6,0,0
26456,29,51,7,0,0
26457,29,51,8,0,0
26458,29,51,9,0,0
26459,29,51,10,0,0
26460,29,51,11,0,0
26461,29,51,12,0,0
26462,29,51,13,0,0
26463,29,52,0,0,0
26464,29,52,1,0,0
26465,29,52,2,0,0
26466,29,52,3,0,0
26467,29,52,4,0,0
26468,29,52,5,0,0
26469,29,52,6,0,0
26470,29,52,7,0,0
26471,29,52,8,0,0
26472,29,52,9,0,0
26473,29,52,10,0,0
26474,29,52,11,0,0
26475,29,52,12,0,0
26476,29,52,13,0,0
26477,29,53,0,0,0
26478,29,53,1,0,0
26479,29,53,2,0,0
26480,29,53,3,0,0
26481,29,53,4,0,0
26482,29,53,5,0,0
26483,29,53,6,0,0
26484,29,53,7,0,0
26485,29,53,8,0,0
26486,29,53,9,0,0
26487,29,53,10,0,0
26488,29,53,11,0,0
26489,29,53,12,0,0
26490,29,53,13,0,0
26491,29,54,0,0,0
26492,29,54,1,0,0
26493,29,54,2,0,0
26494,29,54,3,0,0
26495,29,54,4,0,0
26496,29,54,5,0,0
26497,29,54,6,0,0
26498,29,54,7,0,0
26499,29,54,8,0,0
26500,29,54,9,0,0
26501,29,54,10,0,0
26502,29,54,11,0,0
26503,29,54,12,0,0
26504,29,54,13,0,0
26505,29,55,0,0,0
26506,29,55,1,0,0
26507,29,55,2,0,0
26508,29,55,3,0,0
26509,29,55,4,0,0
26510,29,55,5,0,0
26511,29,55,6,0,0
26512,29,55,7,0,0
26513,29,55,8,0,0
26514,29,55,9,0,0
26515,29,55,10,0,0
26516,29,55,11,0,0
26517,29,55,12,0,0
26518,29,55,13,0,0
26519,29,56,0,0,0
26520,29,56,1,0,0
26521,29,56,2,0,0
26522,29,56,3,0,0
26523,29,56,4,0,0
26524,29,56,5,0,0
26525,29,56,6,0,0
26526,29,56,7,0,0
26527,29,56,8,0,0
26528,29,56,9,0,0
26529,29,56,10,0,0
26530,29,56,11,0,0
26531,29,56,12,0,0
26532,29,56,13,0,0
26533,29,57,0,0,0
26534,29,57,1,0,0
26535,29,57,2,0,0
26536,29,57,3,0,0
26537,29,57,4,0,0
26538,29,57,5,0,0
26539,29,57,6,0,0
26540,29,57,7,0,0
26541,29,57,8,0,0
26542,29,57,9,0,0
26543,29,57,10,0,0
26544,29,57,11,0,0
26545,29,57,12,0,0
26546,29,57,13,0,0
26547,29,58,0,0,0
26548,29,58,1,0,0
26549,29,58,2,0,0
26550,29,58,3,0,0
26551,29,58,4,0,0
26552,29,58,5,0,0
26553,29,58,6,0,0
26554,29,58,7,0,0
26555,29,58,8,0,0
26556,29,58,9,0,0
26557,29,58,10,0,0
26558,29,58,11,0,0
26559,29,58,12,0,0
26560,29,58,13,0,0
26561,29,59,0,0,0
26562,29,59,1,0,0
26563,29,59,2,0,0
26564,29,59,3,0,0
26565,29,59,4,0,0
26566,29,59,5,0,0
26567,29,59,6,0,0
26568,29,59,7,0,0
26569,29,59,8,0,0
26570,29,59,9,0,0
26571,29,59,10,0,0
26572,29,59,11,0,0
26573,29,59,12,0,0
26574,29,59,13,0,0
26575,30,0,0,0,0
26576,30,0,1,0,0
26577,30,0,2,0,0
26578,30,0,3,0,0
26579,30,0,4,0,0
26580,30,0,5,0,0
26581,30,0,6,0,0
26582,30,0,7,0,0
26583,30,0,8,0,0
26584,30,0,9,0,0
26585,30,0,10,0,0
26586,30,0,11,0,0
26587,30,0,12,0,0
26588,30,0,13,0,0
26589,30,1,0,0,0
26590,30,1,1,0,0
26591,30,1,2,0,0
26592,30,1,3,0,0
26593,30,1,4,0,0
26594,30,1,5,0,0
26595,30,1,6,0,0
26596,30,1,7,0,0
26597,30,1,8,0,0
26598,30,1,9,0,0
26599,30,1,10,0,0
26600,30,1,11,0,0
26601,30,1,12,0,0
26602,30,1,13,0,0
26603,30,2,0,0,0
26604,30,2,1,0,0
26605,30,2,2,0,0
26606,30,2,3,0,0
26607,30,2,4,0,0
26608,30,2,5,0,0
26609,30,2,6,0,0
26610,30,2,7,0,0
26611,30,2,8,0,0
26612,30,2,9,0,0
26613,30,2,10,0,0
26614,30,2,11,0,0
26615,30,2,12,0,0
26616,30,2,13,0,0
26617,30,3,0,0,0
26618,30,3,1,0,0
26619,30,3,2,0,0
26620,30,3,3,0,0
26621,30,3,4,0,0
26622,30,3,5,0,0
26623,30,3,6,0,0
26624,30,3,7,0,0
26625,30,3,8,0,0
26626,30,3,9,0,0
26627,30,3,10,0,0
26628,30,3,11,0,0
26629,30,3,12,0,0
26630,30,3,13,0,0
26631,30,4,0,0,0
26632,30,4,1,0,0
26633,30,4,2,0,0
26634,30,4,3,0,0
26635,30,4,4,0,0
26636,30,4,5,0,0
26637,30,4,6,0,0
26638,30,4,7,0,0
26639,30,4,8,0,0
26640,30,4,9,0,0
26641,30,4,10,0,0
26642,30,4,11,0,0
26643,30,4,12,0,0
26644,30,4,13,0,0
26645,30,5,0,0,0
26646,30,5,1,0,0
26647,30,5,2,0,0
26648,30,5,3,0,0
26649,30,5,4,0,0
26650,30,5,5,0,0
26651,30,5,6,0,0
26652,30,5,7,0,0
26653,30,5,8,0,0
26654,30,5,9,0,0
26655,30,5,10,0,0
26656,30,5,11,0,0
26657,30,5,12,0,0
26658,30,5,13,0,0
26659,30,6,0,0,0
26660,30,6,1,0,0
26661,30,6,2,0,0
26662,30,6,3,0,0
26663,30,6,4,0,0
26664,30,6,5,0,0
26665,30,6,6,0,0
26666,30,6,7,0,0
26667,30,6,8,0,0
26668,30,6,9,0,0
26669,30,6,10,0,0
26670,30,6,11,0,0
26671,30,6,12,0,0
26672,30,6,13,0,0
26673,30,7,0,0,0
26674,30,7,1,0,0
26675,30,7,2,0,0
26676,30,7,3,0,0
26677,30,7,4,0,0
26678,30,7,5,0,0
26679,30,7,6,0,0
26680,30,7,7,0,0
26681,30,7,8,0,0
26682,30,7,9,0,0
26683,30,7,10,0,0
26684,30,7,11,0,0
26685,30,7,12,0,0
26686,30,7,13,0,0
26687,30,8,0,0,0
26688,30,8,1,0,0
26689,30,8,2,0,0
26690,30,8,3,0,0
26691,30,8,4,0,0
26692,30,8,5,0,0
26693,30,8,6,0,0
26694,30,8,7,0,0
26695,30,8,8,0,0
26696,30,8,9,0,0
26697,30,8,10,0,0
26698,30,8,11,0,0
26699,30,8,12,0,0
26700,30,8,13,0,0
26701,30,9,0,0,0
26702,30,9,1,0,0
26703,30,9,2,0,0
26704,30,9,3,0,0
26705,30,9,4,0,0
26706,30,9,5,0,0
26707,30,9,6,0,0
26708,30,9,7,0,0
26709,30,9,8,0,0
26710,30,9,9,0,0
26711,30,9,10,0,0
26712,30,9,11,0,0
26713,30,9,12,0,0
26714,30,9,13,0,0
26715,30,10,0,0,0
26716,30,10,1,0,0
26717,30,10,2,0,0
26718,30,10,3,0,0
26719,30,10,4,0,0
26720,30,10,5,0,0
26721,30,10,6,0,0
26722,30,10,7,0,0
26723,30,10,8,0,0
26724,30,10,9,0,0
26725,30,10,10,0,0
26726,30,10,11,0,0
26727,30,10,12,0,0
26728,30,10,13,0,0
26729,30,11,0,0,0
26730,30,11,1,0,0
26731,30,11,2,0,0
26732,30,11,3,0,0
26733,30,11,4,0,0
26734,30,11,5,0,0
26735,30,11,6,0,0
26736,30,11,7,0,0
26737,30,11,8,0,0
26738,30,11,9,0,0
26739,30,11,10,0,0
26740,30,11,11,0,0
26741,30,11,12,0,0
26742,30,11,13,0,0
26743,30,12,0,0,0
26744,30,12,1,0,0
26745,30,12,2,0,0
26746,30,12,3,0,0
26747,30,12,4,0,0
26748,30,12,5,0,0
26749,30,12,6,0,0
26750,30,12,7,0,0
26751,30,12,8,0,0
